SchCD|Ac_Year|BoysB13C8|GirlsB13C8|BoysB13C9|GirlsB13C9|BoysB13C10|GirlsB13C10|Boys13C8|Girls13C8|Boys13C9|Girls13C9|Boys13C10|Girls13C10|Boys14C8|Girls14C8|Boys14C9|Girls14C9|Boys14C10|Girls14C10|Boys15C8|Girls15C8|Boys15C9|Girls15C9|Boys15C10|Girls15C10|BoysA15C8|GirlsA15C8|BoysA15C9|GirlsA15C9|BoysA15C10|GirlsA15C10|BoysB15C11|GirlB15C11|BoysB15C12|GirlB15C12|Boys15C11|Girl15C11|Boys15C12|Girl15C12|Boys16C11|Girl16C11|Boys16C12|Girl16C12|Boys17C11|Girl17C11|Boys17C12|Girl17C12|BoysA17C11|GirlA17C11|BoysA17C12|GirlA17C12|SCHCD1|AC_YEAR1|E5YB_B8|E5YB_G8|ECY_B8|ECY_G8|E5YB_B9|E5YB_G9|ECY_B9|ECY_G9|E5YB_B10|E5YB_G10|ECY_B10|ECY_G10|E5YB_B11|E5YB_G11|ECY_B11|ECY_G11|E5YB_B12|E5YB_G12|ECY_B12|ECY_G12|CHKBIT
29180900807|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180900807|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180900901|2010-11|0|0|0|0|0|0|30|42|0|0|0|0|0|0|47|55|0|0|0|0|0|0|34|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180900901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180900902|2010-11|0|0|0|0|0|0|58|57|0|0|0|0|0|0|31|48|0|0|0|0|0|0|45|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180900902|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180900903|2010-11|0|0|0|0|0|0|117|45|0|0|0|0|0|0|125|75|0|0|0|0|0|0|69|61|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180900903|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180900904|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180900904|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180900905|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180900905|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180900906|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180900906|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901001|2010-11|0|0|0|0|0|0|3|0|0|0|0|0|4|0|1|4|0|0|2|0|1|5|2|2|0|0|4|0|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901002|2010-11|0|0|0|0|0|0|11|18|0|0|0|0|0|0|11|14|0|0|0|0|0|0|9|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901002|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29140405602|2010-11|8|5|0|0|0|0|22|21|3|4|0|0|2|4|26|17|1|4|0|0|5|5|12|16|0|0|1|1|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29140405602|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29140405603|2010-11|0|0|0|0|0|0|0|43|0|8|0|0|0|15|0|22|0|0|0|1|0|6|0|37|0|0|0|22|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29140405603|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29140405604|2010-11|18|0|0|0|0|0|36|0|3|0|0|0|6|0|24|0|7|0|2|0|8|0|19|0|0|0|1|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29140405604|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29140405605|2010-11|5|22|0|0|0|0|8|33|3|30|0|0|3|9|10|23|5|13|0|0|2|2|6|20|0|0|1|3|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29140405605|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29140405606|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|80|40|0|0|0|0|0|0|69|79|0|0|0|0|0|0|77|80|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29140405606|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29140405607|2010-11|60|15|0|0|0|0|20|25|0|0|0|0|0|0|50|31|0|0|0|0|19|48|27|30|0|0|0|0|50|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29140405607|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29140405608|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29140405608|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29140406201|2010-11|6|8|6|5|0|0|12|9|4|3|0|0|3|3|18|15|3|4|2|2|7|5|19|16|0|0|2|3|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29140406201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29140406202|2010-11|0|0|0|0|0|0|0|0|2|4|0|0|20|13|10|10|1|0|0|0|0|0|10|10|0|0|0|0|7|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29140406202|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29140406401|2010-11|0|0|0|0|0|0|6|3|10|3|0|0|13|14|18|11|0|4|1|1|4|0|4|12|2|1|2|0|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29140406401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29140406501|2010-11|6|5|0|0|0|0|7|10|0|1|0|0|0|4|9|10|1|2|2|0|2|0|4|13|0|0|1|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29140406501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328601|2010-11|6|5|0|0|0|0|30|25|3|5|0|0|4|4|22|25|9|4|1|0|3|3|18|19|0|1|0|0|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150328601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150331201|2010-11|0|0|0|0|0|0|27|17|6|8|2|3|3|7|27|18|10|15|0|0|0|0|23|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150331201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150331202|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150331202|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150331401|2010-11|0|0|0|0|0|0|1|4|0|0|0|0|0|0|6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150331401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150331402|2010-11|15|0|0|0|0|0|39|0|10|0|0|0|10|0|65|0|0|0|0|0|7|0|0|0|0|0|0|0|65|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150331402|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150331501|2010-11|16|11|0|0|0|0|11|13|12|9|0|0|1|1|10|16|10|21|0|1|2|2|15|18|0|0|1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150331501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150331601|2010-11|0|0|0|0|0|0|49|45|0|0|0|0|0|0|29|54|0|0|0|0|0|0|45|60|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150331601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150331701|2010-11|7|1|0|0|0|0|27|7|12|9|0|0|4|2|20|12|9|4|2|0|8|5|18|7|0|0|0|0|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150331701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150331801|2010-11|16|19|0|0|0|0|24|16|11|17|0|0|2|0|20|23|16|21|1|1|5|3|18|21|0|0|2|1|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150331801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150331802|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150331802|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150332501|2010-11|0|0|0|0|0|0|164|173|0|0|0|0|0|0|195|187|0|0|0|0|0|0|166|201|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150332501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901003|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901003|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901101|2010-11|11|10|0|0|0|0|5|6|16|10|0|0|1|0|10|8|12|15|0|0|0|0|3|11|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901102|2010-11|0|0|0|0|0|0|9|18|0|0|0|0|11|11|9|9|0|0|2|0|9|8|7|10|2|0|2|2|10|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901102|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901201|2010-11|0|0|0|0|0|0|1|1|4|6|0|0|8|9|1|4|7|2|3|3|1|1|6|5|0|0|1|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901202|2010-11|0|0|0|0|0|0|5|1|4|6|0|0|8|9|8|6|7|2|3|2|2|1|6|5|0|0|2|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901202|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901203|2010-11|0|0|0|0|0|0|15|10|0|0|0|0|3|2|15|12|0|0|0|0|2|1|0|1|0|0|0|0|5|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901203|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901301|2010-11|0|0|0|0|0|0|27|15|0|0|0|0|8|5|25|18|0|0|0|0|16|6|50|25|0|0|0|0|8|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901301|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901302|2010-11|3|1|0|0|0|0|7|1|3|4|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901302|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901304|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901304|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901402|2010-11|0|0|0|0|0|0|16|25|0|0|0|0|0|0|28|16|0|0|0|0|0|0|17|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901402|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901403|2010-11|0|25|0|0|0|0|0|227|0|32|0|0|0|20|0|188|0|20|0|0|0|30|0|178|0|0|0|0|0|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901403|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901404|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901404|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901501|2010-11|0|0|0|0|0|0|13|13|0|0|0|0|0|0|18|14|0|0|0|0|0|0|22|13|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901601|2010-11|4|4|0|0|0|0|8|8|2|3|0|0|0|1|13|3|6|9|0|0|2|1|3|5|0|0|1|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901602|2010-11|0|0|0|0|0|0|35|24|0|0|0|0|0|0|39|34|2|8|0|0|0|0|50|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901602|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901603|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|10|20|0|0|0|0|0|1|16|16|0|0|0|0|0|0|13|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901603|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901604|2010-11|0|56|0|0|0|0|0|1|0|2|0|0|0|41|0|49|0|1|0|2|0|37|0|48|0|0|0|1|0|59|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901604|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901605|2010-11|0|0|0|0|0|0|4|0|0|0|0|0|59|0|4|0|0|0|8|0|38|0|30|0|0|0|18|0|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901605|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901606|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901606|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901607|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901607|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901701|2010-11|0|0|0|0|0|0|8|11|4|5|0|0|8|4|6|8|2|1|4|1|8|6|10|6|1|0|1|2|10|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901702|2010-11|4|5|0|0|0|0|22|26|3|3|0|0|7|8|22|20|2|1|0|0|34|15|30|21|0|0|0|0|37|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901702|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901901|2010-11|2|2|0|0|0|0|9|5|4|3|0|0|3|0|4|4|1|4|0|0|1|0|5|11|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180901902|2010-11|0|0|0|0|0|0|1|5|0|0|0|0|7|11|10|5|0|0|2|0|7|7|4|4|0|0|0|4|4|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180901902|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902002|2010-11|0|0|0|0|0|0|32|17|0|0|0|0|0|0|26|23|0|0|0|0|0|0|24|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902002|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902003|2010-11|0|0|0|0|0|0|64|19|0|0|0|0|20|12|86|23|0|0|0|0|15|3|21|8|0|0|0|0|62|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902003|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902004|2010-11|0|0|0|0|0|0|59|58|0|0|0|0|2|0|8|7|0|0|0|0|51|61|4|6|0|0|0|0|50|64|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902004|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902101|2010-11|0|0|0|0|0|0|160|92|7|10|0|0|21|20|150|92|0|0|0|0|0|0|115|110|0|0|0|0|15|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902301|2010-11|0|0|0|0|0|0|0|1|0|1|0|0|4|2|0|0|0|0|1|2|7|4|0|1|0|4|5|9|6|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902301|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902401|2010-11|0|0|0|0|0|0|14|18|16|15|0|0|16|8|14|16|1|1|2|0|2|0|16|24|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902501|2010-11|0|0|0|0|0|0|171|157|0|0|0|0|0|0|180|159|0|0|0|0|0|0|182|156|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902502|2010-11|0|0|0|0|0|0|16|12|0|0|0|0|0|0|24|23|0|0|0|0|0|0|27|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902502|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902503|2010-11|0|0|0|0|0|0|152|60|0|0|0|0|0|0|145|65|0|0|0|0|0|0|132|70|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902503|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902504|2010-11|0|0|0|0|0|0|63|26|7|2|0|0|5|6|51|45|0|0|5|0|8|5|23|15|0|0|0|0|61|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902504|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902505|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902505|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902506|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902506|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902701|2010-11|0|0|0|0|0|0|31|37|0|0|0|0|0|0|29|21|0|0|0|0|0|0|21|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902702|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902702|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902801|2010-11|0|0|0|0|0|0|22|9|0|0|0|0|0|0|9|17|0|0|0|0|0|0|13|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902802|2010-11|15|12|0|0|0|0|12|10|10|14|0|0|0|0|2|2|15|11|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902802|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902901|2010-11|10|8|0|0|0|0|10|12|6|5|0|0|4|2|14|16|9|2|0|0|1|2|15|4|0|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902902|2010-11|0|0|0|0|0|0|25|5|0|0|0|0|0|0|22|17|0|0|0|0|0|0|37|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902902|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902903|2010-11|0|0|0|0|0|0|70|59|0|0|0|0|0|0|64|56|0|0|0|0|0|0|69|45|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902903|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902904|2010-11|12|3|0|0|0|0|5|6|9|3|0|0|4|2|9|7|5|1|0|0|2|3|19|5|0|0|2|0|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902904|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902905|2010-11|0|2|0|0|0|0|11|12|0|1|0|0|3|1|11|6|4|1|0|0|0|0|10|4|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902905|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180902906|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180902906|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29180903001|2010-11|0|0|0|0|0|0|18|26|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29180903001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
